"text","created","retweetCount","nome"
"RT @FundacaoAbrinq: O presidenciável @levyfidelix recebe a Fundação Abrinq p/ assinatura do Termo de Compromisso do Projeto Presidente Amig…",2014-09-24,4,"Levy"
"RT @FundacaoAbrinq: @levyfidelix  ""Digo sim a Fundação Abrinq"" #maispelacrianca http://t.co/UHKjuW8u83",2014-09-24,3,"Levy"
"Ontem eu disse que #prometodoar e reafirmo meu compromisso! Sou doador de órgãos e tecidos, e você? http://t.co/XG3GxWIyOU",2014-09-24,9,"Levy"
"RT @fabio_santoro: @levyfidelix vi ontem que o senhor prometeu doar seus órgãos! ajude a espalhar esta ideia! #prometodoar",2014-09-24,2,"Levy"
"@Hqsodre @DaniloGentili Obrigado, Helton! Grande abraço!",2014-09-24,0,"Levy"
"Mais um dia de muito trabalho se inicia! Com fé e força vamos em frente! Bom dia, amigos!",2014-09-24,3,"Levy"
"@jackie_thecat eu é que agradeço por ter acompanhado a entrevista e vir conversar comigo. É mto bom e importante termos esse contato direto!",2014-09-24,0,"Levy"
"@BizPaulo obrigado pelas palavras, Paulo! Com certeza honrarei todos os votos que em mim forem confiados. Grande abraço e bom dia!",2014-09-24,0,"Levy"
"@GiucileiGomez @SBTTheNoite Obrigado, Giucilei! Grande Abraço!",2014-09-24,1,"Levy"
"@RhuanSwagg @SBTTheNoite @DaniloGentili Obrigado, Rhuan! Grande abraço!",2014-09-24,0,"Levy"
"@joao_santiiago Oi, João! Fico feliz em ver que minha mensagem está atingindo a população, mesmo que aos poucos. Agradeço a msg, gde abraço!",2014-09-24,1,"Levy"
"Agradeço as mensagens que recebi, fico muito feliz por terem cedido seu tempo para conversar comigo. #LevyNoTheNoite",2014-09-24,1,"Levy"
"Obrigado a todos que acompanharam minha entrevista no @SBTTheNoite! #LevyNoTheNoite",2014-09-24,1,"Levy"
"RT @pavisconti: @levyfidelix, o Robin Hood brasileiro!",2014-09-24,2,"Levy"
".@DaniloGentili: ""Levy Fidelix é o Robin Hood que não vem de cavalo, vem de Aerotrem!"" -  #LevyNoTheNoite",2014-09-24,24,"Levy"
"""É importante que tenhamos atitudes mais sólidas para prevenir os crimes do Brasil."" #LevyNoTheNoite",2014-09-24,1,"Levy"
"""Se o jovem pode votar com 16 anos, ele também pode ser penalizado com a mesma idade."" #LevyNoTheNoite",2014-09-24,17,"Levy"
"""Os últimos governos quebraram o Brasil! Quero fazer uma auditoria imediatamente na economia brasileira."" #LevyNoTheNoite",2014-09-24,2,"Levy"
"""Vou colocar a economia brasileira nos trilhos do Aerotrem!"" #LevyNoTheNoite",2014-09-24,28,"Levy"
"""Alguém aqui já foi pesquisado nas #eleições2014?"" #LevyNoTheNoite",2014-09-24,4,"Levy"
"Começou o @SBTTheNoite! Acompanhem e comentem com a hashtag #LevyNoTheNoite http://t.co/cDFTIT4TxA",2014-09-24,5,"Levy"
"Começa daqui a pouco a minha entrevista no @SBTTheNoite com @danilogentili! #LevyNoTheNoite http://t.co/EFD7h8afSj",2014-09-24,3,"Levy"
"@victorhenriique @SBTTheNoite quem sabe na próxima? Grande abraço!",2014-09-24,1,"Levy"
"RT @SBTTheNoite: Hoje tem o @levyfidelix no The Noite!",2014-09-24,30,"Levy"
"RT @SBTeOficial: @levyfidelix é o entrevistado de hoje no @SBTTheNoite com @DaniloGentili. http://t.co/Jv6czvdmSm",2014-09-24,7,"Levy"
"@gugnovaes a internet é o meio + fácil e rápido p/ ter contato com todos, por isso estou cada vez + presente nas redes sociais. Gde abraço!",2014-09-24,0,"Levy"
"RT @FCHialley: Hoje tem @levyfidelix no @SBTTheNoite com @DaniloGentili \o/",2014-09-24,1,"Levy"
"Não perca o The Noite de hoje com @DaniloGentili, no SBT! http://t.co/O6gS5WW7yI #LevyNoTheNoite",2014-09-23,7,"Levy"
"@LuizCarvas @mateusbfoto @naosalvo que bom que gostaram! Agradeço a gentileza e o tempo cedido em conferir a entrevista. Abraços!",2014-09-23,1,"Levy"
"#bastidores Levy Fidelix acaba de chegar no SBT para a gravação do The Noite com danilogentili! A… http://t.co/yi2jzvil6z",2014-09-23,6,"Levy"
"O aerotrem/monotrilho já é uma realidade em alguns lugares e foi comprovado que é mais barato e viável para a população. #DiaMundialSemCarro",2014-09-22,24,"Levy"
"#bastidores da entrevista para o @naosalvo. Confira no link: http://t.co/oUjLfcy8Je #LevyNoNãoSalvo http://t.co/6i67ivwqNh",2014-09-22,2,"Levy"
"@marcusnpinheiro @naosalvo já está no ar, Marcus! Confira: http://t.co/R1aU2jTPGq #LevyNoNãoSalvo",2014-09-22,0,"Levy"
"@aliceaguiar Obrigado, Alice! Descontraído como a vida deve ser. Na vida também tem espaço para descontração. #LevyNoNãoSalvo",2014-09-22,0,"Levy"
"#AgendaLF Reunião com membros do PRTB em Alagoas http://t.co/eOVztwhVgd",2014-09-22,1,"Levy"
"@pedrosolidus respondida! #EquipeLF",2014-09-22,0,"Levy"
"Vocês sabiam que eu também estou no @instagram? Me acompanhem por lá: http://t.co/NvsArYBKuf",2014-09-21,1,"Levy"
"O #UOL fez uma matéria muito legal com os presidenciáveis na infância. Adivinha quem é esse? http://t.co/gvt9EDf7w4",2014-09-21,1,"Levy"
"Quero agradecer ao @naosalvo pelo convite, foi muito bom recebê-los na sede do @prtboficial! http://t.co/R1aU2jTPGq http://t.co/1IF07j2mHP",2014-09-21,70,"Levy"
"Recebi o @naosalvo na sede do PRTB e nosso bate papo ficou muito bacana! Confira: http://t.co/R1aU2jTPGq #LevyNoNãoSalvo",2014-09-21,7,"Levy"
"Você acredita no IBOPE e no Datafollha? Eu não! Veja caso de fraude deste órgão de pesquisa: http://t.co/rYYiVV7AYo",2014-09-20,9,"Levy"
"Como Presidente promoverei uma auditoria imediata nesses predadores que são os bancos! http://t.co/ldDdUsqMG6",2014-09-20,3,"Levy"
"@Raposa_1921 é uma satisfação enorme receber essa notícia, Luis! Muito obrigado!",2014-09-17,1,"Levy"
"Não deixe as pesquisas votarem por você, escolha seu candidato pelas propostas que acredita!",2014-09-17,22,"Levy"
"""Temos que resolver as questões das dívidas, fazer uma reforma interna para termos dinheiro e resolver o Brasil"" http://t.co/2FydR1mccx",2014-09-17,4,"Levy"
"""Levy Fidelix é 28 de ponta a ponta, PRTB!"" #LevyNoDebate #DebateAparecida",2014-09-17,2,"Levy"
"""Saiam da mesmice! Eu sou o candidato que vai colocar o dedo na ferida. Vou falar em todos os debates que o povo sofre, porque é verdade!""",2014-09-17,17,"Levy"
"""Obrigado a todos os brasileiros que até o momento nos assistiram."" #LevyNoDebate #DebateAparecida http://t.co/Izxco6y4Cm",2014-09-17,20,"Levy"
"""O controle do Banco Central tem que ser do Estado!"" #LevyNoDebate #DebateAparecida",2014-09-17,1,"Levy"
"""Há 30 anos os bancos representavam 4% do PIB nacional, hoje estão em 20%. O que eles dão em troca para a população? Nada!"" #DebateAparecida",2014-09-17,7,"Levy"
"""Sou contra a independência do Banco Central. A macroeconomia tem que ser conduzida pelo Ministro da Economia."" #DebateAparecida",2014-09-17,5,"Levy"
"(+) É um absurdo o povo brasileiro não ter dinheiro para comprar seu alimento e o país pagando R$ 654 bilhões aos bancos!"" #DebateAparecida",2014-09-17,13,"Levy"
"(+) quando vai ao mercado, é assaltado de novo com a quantidade de impostos cobrados! O banco é o grande predador social! (+)",2014-09-17,4,"Levy"
"""O brasileiro quando sai de casa não sabe, mas vai ser assaltado 3 vezes, no mínimo. Quando compra uma pizza, paga 30% de impostos. (+)",2014-09-17,12,"Levy"
"Levy Fidelix pergunta para Pastor Everaldo: ""O que você pretende fazer com a dívida milionária brasileira?"" #LevyNoDebate #DebateAparecida",2014-09-17,1,"Levy"
"#EquipeLF Intervalo do #DebateAparecida #LevyNoDebate http://t.co/mBvYB5jpP6",2014-09-17,1,"Levy"
"(+) se não resolvermos essa equação perversa, o pré-sal não vai ajudar."" #LevyNoDebate #DebateAparecida",2014-09-17,0,"Levy"
"""O Brasil tem um orçamento astronômico mas deve aos bancos estrangeiros quase o valor total que arrecada. Se não houver uma reforma e (+)",2014-09-17,2,"Levy"
"(+) dando o bom exemplo de seu governante."" #LevyNoDebate #DebateAparecida",2014-09-17,3,"Levy"
"""Eu tenho certeza que um governante que pretende que o seu país tenha futuro precisa se pautar em preservar as famílias, (+)",2014-09-17,0,"Levy"
"""A família brasileira é indissolúvel. Tenho convicção que a família unida pode ser exemplo aqueles que vivem à sua volta."" #DebateAparecida",2014-09-17,1,"Levy"
"(+) nossos conceitos e ideais."" #DebateAparecida #LevyNoDebate",2014-09-17,1,"Levy"
"""Chega a ser criminoso o que fazem com os partidos menores com o tempo de rádio e TV. Nós não temos tempo para expor nossas ideias (+)",2014-09-17,4,"Levy"
"#EquipeLF Bastidores do #DebateAparecida #LevyNoDebate http://t.co/8R9laBIpNL",2014-09-17,3,"Levy"
"#EquipeLF Começa agora o #DebateAparecida! Assista online em http://t.co/H3mwYB3s7Y #LevyNoDebate",2014-09-17,2,"Levy"
"#EquipeLF Tudo pronto para começar o #DebateAparecida #LevyNoDebate http://t.co/ozj87heS6I",2014-09-17,12,"Levy"
"#EquipeLF Levy Fidelix acaba de chegar ao Centro de Eventos Pe. Vitor Coelho de Almeida #DebateCNBB #LevyNoDebate http://t.co/twhAPVvYlX",2014-09-16,2,"Levy"
"@4driano_4raujo o povo brasileiro merece saber a verdade! Conte comigo para desmascarar toda a cúpula que há anos engana o Brasil!",2014-09-16,1,"Levy"
"Nosso partido é de centro-direita e defendo o reajuste salarial de policiais e bombeiros: http://t.co/BIhCYCotT9",2014-09-16,3,"Levy"
"RT @redesnoficial: [#AGENDA] - Ás 21h30, o candidato Levy Fidelix (@levyfidelix) participa de um debate na CNBB",2014-09-16,4,"Levy"
"RT @portal_a12: Dom Damasceno recebe os candidatos @EduardoJorge43, @levyfidelix, @Everaldo_20, @Eymaeloficial, @lucianagenro http://t.co/e…",2014-09-16,10,"Levy"
"Hoje tem debate dos presidenciáveis! Na TV Aparecida a partir das 21h30. Não esqueça! #LevyNoDebate",2014-09-16,4,"Levy"
"Você sabia que a nossa moeda está tão desvalorizada que R$ 100 valem apenas R$ 22,35? Entenda porque isso acontece: http://t.co/G9R8c4G0Qa",2014-09-15,18,"Levy"
"Daqui a pouco começo um hangout com o amigo @naosalvo! Acompanhem a hashtag #LevyNoNaoSalvo http://t.co/WpgPKV4iKk",2014-09-15,6,"Levy"
"Bom dia, amigos! Nosso encontro na Av. Paulista ontem foi excelente! É sempre muito bom poder ouvi-los. #LevyNasRuas http://t.co/Js1OMpFQlg",2014-09-15,3,"Levy"
"RT @naosalvo: Quem quiser mandar perguntas pro @LevyFidelix pra entrevista de amanha, só chegar: http://t.co/xGQTUSjEP4 gostei da tag #Levy…",2014-09-15,12,"Levy"
"E amanhã estarei conversando com o amigo @naosalvo! Será uma grande oportunidade de ter um contato mais próximo com os vocês #LevyNoNaoSalvo",2014-09-15,292,"Levy"
"@rodrigovesgo Foi um prazer falar com vocês. Fizeram ótimas piadas e foram respeitosos. Serão sempre muito bem vindos!",2014-09-15,14,"Levy"
"Muito obrigado aos amigos @rodrigovesgo, @oguisantana e toda equipe do @programapanico. Foi ótimo! #LevyNoPanico http://t.co/Xr7jwYBOcb",2014-09-15,29,"Levy"
"Fiquem atentos, amigos! Já, já estarei no ar no @programapanico #LevyNoPanico http://t.co/4EVVr3Wz4E",2014-09-15,5,"Levy"
"É daqui a pouco no @programapanico! Eu, @rodrigovesgo e @oguisantana em uma entrevista muito divertida. #LevyNoPanico http://t.co/lOU0a23y7s",2014-09-15,11,"Levy"
"@iltonsim @programapanico O @rodrigovesgo e o @oguisantana fizeram piadas muito boas, sempre mantendo o respeito a mim e ao meu partido.",2014-09-15,7,"Levy"
"Fiquem de olho no @programapanico! Essa semana eles visitaram a sede do PRTB e batemos um ótimo papo! #LevyNoPanico http://t.co/xko4bl7I4I",2014-09-15,8,"Levy"
"Espero vocês às 15h na esquina da Avenida Paulista com Rua Augusta, em frente ao Conjunto Nacional. #LevyNasRuas",2014-09-14,3,"Levy"
"Amigos de São Paulo, daqui a pouco estarei na Avenida Paulista conversando com vocês. Quero todos ao meu lado nessa caminhada! #LevyNasRuas",2014-09-14,5,"Levy"
"Caminhando no Calçadão da Cel. Oliveira Lima, em Santo André!   #LevyNasRuas http://t.co/ntKt2rkjM1",2014-09-13,5,"Levy"
"Cheguei em Santo André, onde já encontrei a equipe da Rede Globo que vai me acompanhar na caminhada. #LevyNasRuas http://t.co/bBsD9P6zkk",2014-09-13,1,"Levy"
"Como sempre, fui muito bem recebido em São Bernardo do Campo, uma grande força do ABC paulista! #LevyNasRuas http://t.co/MrZjBxjLvM",2014-09-13,2,"Levy"
"Agora já estamos em São Bernardo, chegando na Praça da Matriz. #LevyNasRuas",2014-09-13,0,"Levy"
"Muito obrigado aos nossos amigos de Ribeirão Pires. Principalmente ao grande violonista Robson Miguel. #LevyNasRuas http://t.co/DhvlkPjrXm",2014-09-13,3,"Levy"
"Bom dia, amigos! Estou a caminho de Ribeirão Pires para iniciar minha caminhada pela região do ABC! Vamos à luta! #LevyNasRuas",2014-09-13,0,"Levy"
"Precisamos desonerar impostos que afetam o transporte público, como o IPI do diesel. #Vote28",2014-09-12,3,"Levy"
"Precisamos de transporte integrado. Os meios de transporte precisam ser complementares. Vote em quem entende de mobilidade urbana: #Vote28",2014-09-12,4,"Levy"
"O país está endividado! O governo está te enganando quando diz que está tudo bem! Precisamos tomar um atitude! #Vote28",2014-09-12,17,"Levy"
"Ninguém compra remédio porque quer e sim porque precisa, por isso vou cortar o imposto dos remédios! #Vote28",2014-09-12,9,"Levy"
"Como a candidata Marina prega a “soberania democrática” em seu programa de governo se seu partido conspira há 2 décadas contra isso no Foro?",2014-09-12,52,"Levy"
"Iniciei na política em 1984 como deputado federal e 14 anos depois fundei o PRTB. São 30 anos de luta para mudar o Brasil! #Vote28",2014-09-11,0,"Levy"
"Grandes projetos criados por mim foram copiados e implantados com outros nomes: o Aerotrem virou Monotrilho e o Anel Viário, Rodoanel.",2014-09-11,68,"Levy"
"RT @jornaldarecord: Acompanhe ao vivo a entrevista com o candidato @levyfidelix no #JornalDaRecord http://t.co/rWbZLeWPoC  #JRnasEleições h…",2014-09-10,6,"Levy"
"Tudo pronto aqui nos bastidores da Rede Record! Daqui a pouco serei entrevistado no Jornal da Record, acompanhe! http://t.co/OTO2c1JnT8",2014-09-10,2,"Levy"
"Estou à caminho da Rede Record para uma entrevista no Jornal da Record, que começa às 19h45. http://t.co/VF0wFOuQpu #FalaLevy",2014-09-10,5,"Levy"
"A verdade sobre o Foro de São Paulo: http://t.co/GHe43Bqy8o",2014-09-10,12,"Levy"
"Acabei de receber os amigos do Programa Pânico, da Band. Muito obrigado pela visita!",2014-09-10,1,"Levy"
"Você conhece o #GlossárioEconômico? Lá eu explico de forma simples e direta os termos mais utilizados na economia: http://t.co/2eQ5vItZup",2014-09-10,0,"Levy"
"Brasil pra frente, Levy Fidelix Presidente! Bom dia!  #Vote28",2014-09-10,7,"Levy"
"O Bolsa Família, do jeito que está, é uma vergonha! Vou transformar o Bolsa Família no Salário Família. http://t.co/d5EIODOHfu #Vote28",2014-09-09,6,"Levy"
"Somos o Partido Renovador Trabalhista Brasileiro e queremos mudar o Brasil! Confie o seu voto em quem sabe o que está fazendo! #Vote28",2014-09-09,3,"Levy"
"Para melhorar o atendimento e diminuir o tempo de espera em hospitais, criarei o Cartão PEC. Saiba o que é: http://t.co/K8CYJLZQHP #Vote28",2014-09-09,0,"Levy"
"Um dos meus compromissos é diminuir a maioridade penal! Estes jovens infratores devem ser punidos como gente grande! #Vote28",2014-09-09,7,"Levy"
"Vamos reduzir a carga pesada dos impostos dos setores como o da agricultura, indústria e comércio! Menos impostos, mais respeito! #Vote28",2014-09-09,3,"Levy"
"Marina e Dilma devem explicações para o povo brasileiro sobre o escândalo da Petrobras! http://t.co/pFPwHIIvCv",2014-09-09,11,"Levy"
"Fui entrevistado pelo Jornal da Globo e falei sobre reduções de impostos. Leia a entrevista: http://t.co/boUbgxaFri #Vote28 #FalaLevy",2014-09-09,1,"Levy"
"Levy cobrou explicações das candidatas Marina Silva e Dilma em relação ao escândalo da Petrobrás: http://t.co/eZGJIY2HNA",2014-09-08,10,"Levy"
"#EquipeLF Neste momento, Levy Fidelix concede uma entrevista para a Folha, na sede do @prtboficial. http://t.co/cUk3dnEe9r",2014-09-08,1,"Levy"
"Kitty e Edson, obrigado pelo convite! Foi muito bom conversar com vocês! http://t.co/Riz8TF77un",2014-09-08,0,"Levy"
"""Agradeço com muito carinho a participação de todos neste bate papo. Estou com um canal aberto para conversar com todos!"" #FalaLevy",2014-09-08,0,"Levy"
"""Eu defendo a criação do BNDES-JUV para investir nos jovens que terminam a faculdade, para começar seu próprio negócio."" #FalaLevy",2014-09-08,4,"Levy"
"""Os professores precisam de salários dignos. É fundamental que sejam valorizados."" #FalaLevy",2014-09-08,3,"Levy"
"""Como pode você, eleitor, votar, exercer a sua cidadania e não receber um comprovante do seu voto?"" #FalaLevy",2014-09-08,2,"Levy"
"""O povo brasileiro tem que pagar menos porque hoje os bancos dominam tudo. Está tudo nas mãos dos bancos!"" #FalaLevy http://t.co/2as4n2WoXu",2014-09-08,0,"Levy"
"""Temos que ter uma gestão eficiente. Com maior produtividade, pagando melhores salários."" #FalaLevy",2014-09-08,0,"Levy"
"""Distribuiremos melhor a renda quando equilibrarmos o Brasil."" #FalaLevy",2014-09-08,0,"Levy"
"""Vivemos em um momento perverso do modelo bancário atual mandando e desmandando em tudo."" #FalaLevy",2014-09-08,1,"Levy"
"""Eu sempre fui contra às altas taxas de juros aplicadas."" #FalaLevy http://t.co/2as4n2WoXu",2014-09-08,2,"Levy"
"""O @prtboficial tem 150.000 filiados em todo o Brasil!"" #FalaLevy http://t.co/2as4n2WoXu",2014-09-08,1,"Levy"
"RT @lfds: ""Meu partido é pequenininho? Eu sou duas vezes maior que o Itaquerão"", diz @levyfidelix sobre o PRTB - http://t.co/Kxzycc47h2",2014-09-08,2,"Levy"
"""O @prtboficial não é uma legenda de aluguel. Estamos há 20 anos disputando eleições e elegemos representantes em todo o país."" #FalaLevy",2014-09-08,1,"Levy"
"""O serviço social tem que ser completo: escola integral para crianças, salário família, oportunidades reais para os brasileiros."" #FalaLevy",2014-09-08,0,"Levy"
"""Temos que votar a PEC 300 para que a polícia e o corpo de bombeiros tenham um salário decente."" #FalaLevy",2014-09-08,2,"Levy"
"""Temos que reduzir a maioridade penal para 16 anos. Os menores são usados pelo narcotráfico, cometem crimes e não são punidos."" #FalaLevy",2014-09-08,5,"Levy"
"RT @TerraAoVivo: Acompanhe o candidato @levyfidelix respondendo a perguntas sobre o Brasil &gt;&gt; http://t.co/8828xxaffE",2014-09-08,9,"Levy"
"""Se houvesse um Governo com mais interação com as empresas, o povo brasileiro sairia ganhando, com certeza!"" #FalaLevy",2014-09-08,0,"Levy"
"#EquipeLF Ao vivo, direto do Portal @Terra. Acompanhem pelo link: http://t.co/2as4n2WoXu  #FalaLevy http://t.co/p57k6id6xs",2014-09-08,0,"Levy"
"""O  custo do km do aerotrem/monotrilho é cerca de 1/5 do custo do km do metrô"" #FalaLevy",2014-09-08,6,"Levy"
"""Eu não sou preguiçoso, eu vou buscar o que há de melhor para o povo brasileiro."" #FalaLevy",2014-09-08,1,"Levy"
"""Eu trouxe o Aerotrem/Monotrilho da Europa com custo reduzido como opção viável para solucionar a questão da mobilidade urbana."" #FalaLevy",2014-09-08,6,"Levy"
"#EquipeLF Começou o bate papo no Portal @Terra, acompanhem pelo link: http://t.co/2as4n2WoXu #FalaLevy",2014-09-08,0,"Levy"
"Já cheguei na redação do @TerraNoticiasBR! Mandem suas perguntas para pergunteaoterra@corp.terra.com.br #FalaLevy http://t.co/ptgaS7YUIi",2014-09-08,1,"Levy"
"RT @TerraNoticiasBR: Hoje, às 14h, @levyfidelix conversa com vocês aqui no Terra. Mande perguntas -  
http://t.co/1L1D8WYcWo #Eleicoes2014 …",2014-09-08,16,"Levy"
"Mais uma semana de muito trabalho se inicia, vamos à luta! Bom dia, amigos!",2014-09-08,4,"Levy"
"Você sabe o que é inflação? É o tema de hoje, no #GlossárioEconômico. Confira: http://t.co/LupL0CjJy0 #LevyInforma",2014-09-07,3,"Levy"
"A verdadeira independência do Brasil só existirá no dia em que tivermos a nossa definitiva independência financeira. #7deSetembro",2014-09-07,5,"Levy"
"Amar a pátria é mais que uma obrigação. É reconhecer que somos filhos e irmãos da mesma nação: Brasil! #7deSetembro",2014-09-07,7,"Levy"
"Recentemente falei sobre a Esquerda e o Foro de São Paulo. Assista e dê a sua opinião: https://t.co/Try66KJIHJ",2014-09-06,12,"Levy"
"#vcsabia que Levy Fidelix é consultor internacional em mobilidade urbana? É a solução para o caos dos trânsitos das grandes cidades #Vote28",2014-09-06,2,"Levy"
"Chega de impostos! O Brasil precisa urgente de uma reforma tributária! #Vote28 #LevyPresidente",2014-09-06,6,"Levy"
"A Rede Record, sempre com muito carinho, me acompanhando mais uma vez durante as caminhadas que faço. Valeu, pessoal! http://t.co/fOdDSeJaAk",2014-09-06,0,"Levy"
"Já estou no calçadão de Campo Grande, na Cidade Maravilhosa, em companhia de meu amigo Jimmy Pereira. #LevyNasRuas http://t.co/Pf1VJj3mha",2014-09-06,1,"Levy"
"@idealroberto Oi Roberto! Tenta por aqui, por favor: https://t.co/cPGXTrYb9x",2014-09-06,0,"Levy"
"Você com certeza já ouviu falar do #COPOM, mas você sabe o que é? Confira o #GlossárioEconômico: http://t.co/UZxFyl2qQX #Transparência",2014-09-06,0,"Levy"
"Estou a caminho do Rio de Janeiro, onde farei uma caminhada no calçadão de Campo Grande. Espero todos os meus amigos cariocas! #LevyNasRuas",2014-09-06,2,"Levy"
"Confira como foi minha caminhada hoje, no Largo 13, em SP, onde estive com vários amigos e eleitores: http://t.co/gXqKUiEJra #LevyNasRuas",2014-09-05,3,"Levy"
"Passamos a marca de mais de 8.000 amigos aqui no Twitter! Muito obrigado a cada um que me acompanha! http://t.co/6V5irTrIT6",2014-09-05,2,"Levy"
"@Mark_Kool_3R recentemente falei sobre o Foro de São Paulo e a esquerda em uma entrevista, confira: http://t.co/CaOtQGfmUV",2014-09-05,1,"Levy"
"Conheça o #GlossárioEconômico, uma iniciativa de Levy Fidelix para informar a população sobre termos políticos: http://t.co/swEIU1Odo7",2014-09-05,3,"Levy"
"Nenhum país esquece tanto do jovem qto o Brasil. Isso é uma afronta! Não vou permitir que isso aconteça! #LevyNasRuas http://t.co/vZg8Zoo5dn",2014-09-05,4,"Levy"
"É muito bom receber o carinho dos amigos que encontramos nessa caminhada. Até #selfie nós tiramos! #LevyNasRuas http://t.co/QcKmsPXJwO",2014-09-05,17,"Levy"
"Entrevista para a Rede Record, direto do Largo 13, em São Paulo! #LevyNasRuas http://t.co/JIj0JF0KDz",2014-09-05,1,"Levy"
"RT @twitatiss: @levyfidelix @da_cia Artigo 28 parágrafo 2 da lei 9096. Candidatura dos partidos que fazem parte do Foro é ilegal http://t.c…",2014-09-05,5,"Levy"
"@DaniloGentili quando quiser, Danilo! É só chamar que eu vou, com certeza!",2014-09-05,15,"Levy"
"@da_cia A sede fica na Alameda dos Tupiniquins, 1210, Moema. Um grande abraço!",2014-09-05,0,"Levy"
"O Foro de São Paulo é a tentativa da esquerda de cubanizar o Brasil. Não permitirei que isso aconteça!",2014-09-05,68,"Levy"
"@RealEdilson @Dr___Evil (+) A luta é grande, mas eu não vou desistir de batalhar pelo povo brasileiro.",2014-09-05,1,"Levy"
"@RealEdilson @Dr___Evil (+) E conto com a ajuda dos meus amigos e eleitores para fazer chegar minha mensagem ao maior número de pessoas. (+)",2014-09-05,0,"Levy"
"@RealEdilson @Dr___Evil tenho apenas 47 segundos no programa eleitoral, é muito pouco. Por isso, reforço minhas propostas por aqui. (+)",2014-09-05,0,"Levy"
"O povo mostra nas ruas que está comigo, mas pesquisas compradas insistem em mostrar o contrário. Eu luto pelo povo! http://t.co/yXhGwced5W",2014-09-05,7,"Levy"
"É a hora de crescer e olhar para o futuro, amigos! #MudaOuMuda! https://t.co/YXtoQ3dO7N",2014-09-05,1,"Levy"
"Hoje estarei no Largo 13, em Santo Amaro, conversando com meus amigos e eleitores. Eu conto com a sua presença, a partir do meio dia!",2014-09-05,2,"Levy"
"Mais um dia de luta, amigos! Bom dia, vamos trabalhar para mudar o Brasil! #MudaOuMuda",2014-09-05,2,"Levy"
"A candidata da dita ""sustentabilidade"" êh sustentada por banqueiros,sonegadores e ONGs internacionais. Só tem um jeito:OU MUDAR OU MUDAR.",2014-09-05,33,"Levy"
"Amanhã estarei no Largo 13, em Santo Amaro, a partir das 12h, conversando com meus amigos e eleitores. Conto com a sua presença!",2014-09-04,1,"Levy"
"Chega desse cubanismo! Chega desse bolivarianismo barato! É hora de crescer, gente! Mudar ou mudar! http://t.co/WOBOBd0byH",2014-09-04,22,"Levy"
"O Brasil precisa olhar para frente! Estabelecer relações saudáveis no âmbito cultural e econômico com grandes nações do mundo!",2014-09-04,5,"Levy"
"Já dizia Henry Ford: ""Os dias prósperos não vem por acaso; nascem de mto trabalho e persistência."" Então, vamos trabalhar! Bom dia, amigos!",2014-09-04,8,"Levy"
"Levy Fidelix fala sobre a Esquerda a o Foro de São Paulo, confira o vídeo: http://t.co/Mn5pAN0E0x",2014-09-04,22,"Levy"
"@OrangeRafael Obrigado pelo apoio, Rafael! Conto com você para endireitar o Brasil!",2014-09-03,1,"Levy"
"@edgaarcia e estamos estudando a melhor forma de fazê-lo. Quero endireitar o Brasil e não medirei esforços para melhorar a vida do meu povo.",2014-09-03,1,"Levy"
"@edgaarcia Essa é uma de nossas pautas, Ed. Muitos amigos da internet tem nos sugerido abordar esse tema (+)",2014-09-03,0,"Levy"
"@iltonsim Sem dúvidas, Ilton, E isso ocorre pela ação implacável dos bancos na economia brasileira. Estamos em busca de mudanças!",2014-09-03,0,"Levy"
"@iltonsim sem dúvida, Ilton! O povo brasileiro é quem paga essa conta que não fecha nunca.",2014-09-03,2,"Levy"
"Com a desoneração da cesta básica, ela ficaria 30% mais barata para a população. Chega de juros excessivos, o povo não quer mais juros!",2014-09-03,7,"Levy"
"O meu compromisso é com a verdade para o povo brasileiro. Essa é a minha bandeira, é a minha luta!",2014-09-03,7,"Levy"
"Tenho recebido algumas sugestões para abordar em campanha e no próximo debate. Leio tudo que vocês me mandam por aqui. Vamos em frente!",2014-09-03,4,"Levy"
"@flayrton fico honrado com suas palavras, amigo. Muito obrigado!",2014-09-03,0,"Levy"
"A todos os amigos que me acompanham por aqui, desejo um bom dia, com muitas vitórias. Vamos à luta!",2014-09-03,8,"Levy"
"Recebemos com muito carinho uma foto do amigo Gabriel Uesso na inauguração do monotrilho/aertotrem. Confiram: http://t.co/jUp8QKX1ES",2014-09-02,1,"Levy"
"Assista na íntegra ao debate entre os candidatos à Presidência http://t.co/bMB4yAni9q",2014-09-02,5,"Levy"
"A todos os amigos um ótimo dia, bom trabalho e vamos à luta!",2014-09-02,2,"Levy"
"@castrijon Correção: anel viario, OK? Abs. LF",2014-09-02,0,"Levy"
"@castrijon Mobilidade urbana(Aerotrem)desoneração da cesta básic, anel vigário,seguro calamidade,remédio imposto zero,banco juventude.Abs.LF",2014-09-02,2,"Levy"
"@novaamerica2 Muito obrigado. Li atentamente seu comentário como um sinal dos céus. Que Deus seja Louvado na terra também.Abs.LF",2014-09-02,0,"Levy"
"Muito obrigado a todos que nos acompanharam no #DebateNoSBT! #LevyNoDebate",2014-09-01,10,"Levy"
"""Eu quero ser a consciência cívica do povo. Estou aqui para defender o povo: mudar ou mudar!"" #LevyNoDebate #DebateNoSBT",2014-09-01,20,"Levy"
